letterboxd_url,title,rating,rating_count,year,updated
https://letterboxd.com/film/cinderella-man/,IPDW presents: Cinderella Man with Wynn Thomas,3.82,80473,2011,2025-10-23T13:46:50.323558
https://letterboxd.com/film/mars-attacks/,IPDW presents: Mars Attacks! with Wynn Thomas,3.25,255676,2011,2025-10-23T13:46:52.846931
https://letterboxd.com/film/stiller-meara-nothing-is-lost/,Stiller & Meara: Nothing is Lost,3.67,131*,2025,2025-10-23T13:47:12.151966
https://letterboxd.com/film/mccabe-mrs-miller/,McCabe & Mrs. Miller,4.13,57439,2011,2025-10-23T13:47:20.073065
https://letterboxd.com/film/the-social-life-of-small-urban-spaces/,THE SOCIAL LIFE OF SMALL URBAN SPACES,3.94,796,2013,2025-10-23T13:47:27.284666
https://letterboxd.com/film/bogancloch/,BOGANCLOCH,3.54,801,2021,2025-10-23T13:47:31.150363
https://letterboxd.com/film/quick-billy/,QUICK BILLY,3.76,724,2013,2025-10-23T13:47:37.133385
https://letterboxd.com/film/genderation/,GENDERATION,3.5,127*,2021,2025-10-23T13:47:44.350530
https://letterboxd.com/film/seduction-the-cruel-woman/,SEDUCTION: THE CRUEL WOMAN,3.38,437,2011,2025-10-23T13:47:45.765242
https://letterboxd.com/film/virgin-machine/,VIRGIN MACHINE,3.42,311,2012,2025-10-23T13:47:47.112500
https://letterboxd.com/film/my-father-is-coming/,MY FATHER IS COMING,3.35,79*,2012,2025-10-23T13:47:53.295862
https://letterboxd.com/film/female-misbehavior/,FEMALE MISBEHAVIOR,3.43,119*,2013,2025-10-23T13:48:00.535781
https://letterboxd.com/film/sticks-and-bones/,STICKS AND BONES,3.45,50*,2014,2025-10-23T13:48:11.523275
https://letterboxd.com/film/two-tons-of-turquoise-to-taos-tonight/,TWO TONS OF TURQUOISE TO TAOS TONIGHT,3.28,569,2012,2025-10-23T13:48:14.926386
https://letterboxd.com/film/putney-swope/,PUTNEY SWOPE,3.68,14030,2011,2025-10-23T13:48:17.530561
https://letterboxd.com/film/pound/,POUND,3.24,357,2012,2025-10-23T13:48:20.812948
https://letterboxd.com/film/day-of-the-dead/,Day of the Dead (1985) 40th Anniversary,3.77,98676,2011,2025-10-23T13:53:15.570941
https://letterboxd.com/film/the-beyond/,The Beyond (1981),3.52,59628,2011,2025-10-23T13:53:38.541060
https://letterboxd.com/film/cinderella-man/,IPDW presents: Cinderella Man with Wynn Thomas,3.82,80473,2011,2025-10-23T13:53:42.642690
https://letterboxd.com/film/mars-attacks/,IPDW presents: Mars Attacks! with Wynn Thomas,3.25,255676,2011,2025-10-23T13:53:45.377986
https://letterboxd.com/film/stiller-meara-nothing-is-lost/,Stiller & Meara: Nothing is Lost,3.67,131*,2025,2025-10-23T13:54:04.809470
https://letterboxd.com/film/mccabe-mrs-miller/,McCabe & Mrs. Miller,4.13,57439,2011,2025-10-23T13:54:12.470909
https://letterboxd.com/film/day-of-the-dead/,Day of the Dead (1985) 40th Anniversary,3.77,98676,2011,2025-10-23T13:56:28.984160
https://letterboxd.com/film/the-beyond/,The Beyond (1981),3.52,59628,2011,2025-10-23T13:56:51.517900
https://letterboxd.com/film/cinderella-man/,IPDW presents: Cinderella Man with Wynn Thomas,3.82,80473,2011,2025-10-23T13:56:55.383737
https://letterboxd.com/film/mars-attacks/,IPDW presents: Mars Attacks! with Wynn Thomas,3.25,255676,2011,2025-10-23T13:56:58.222574
https://letterboxd.com/film/stiller-meara-nothing-is-lost/,Stiller & Meara: Nothing is Lost,3.67,131*,2025,2025-10-23T13:57:17.446224
https://letterboxd.com/film/mccabe-mrs-miller/,McCabe & Mrs. Miller,4.13,57439,2011,2025-10-23T13:57:24.714769
https://letterboxd.com/film/day-of-the-dead/,Day of the Dead (1985) 40th Anniversary,3.77,98677,2011,2025-10-23T14:02:38.061509
https://letterboxd.com/film/the-beyond/,The Beyond (1981),3.52,59629,2011,2025-10-23T14:03:00.821420
https://letterboxd.com/film/cinderella-man/,IPDW presents: Cinderella Man with Wynn Thomas,3.82,80473,2011,2025-10-23T14:03:05.156177
https://letterboxd.com/film/mars-attacks/,IPDW presents: Mars Attacks! with Wynn Thomas,3.25,255677,2011,2025-10-23T14:03:07.969220
https://letterboxd.com/film/stiller-meara-nothing-is-lost/,Stiller & Meara: Nothing is Lost,3.67,131*,2025,2025-10-23T14:03:27.520395
https://letterboxd.com/film/mccabe-mrs-miller/,McCabe & Mrs. Miller,4.13,57438,2011,2025-10-23T14:03:35.369895
https://letterboxd.com/film/it-was-just-an-accident/,IT WAS JUST AN ACCIDENT,4.05,37388,2025,2025-10-23T14:03:42.597241
https://letterboxd.com/film/israel-palestine-on-swedish-tv-1958-1989/,ISRAEL PALESTINE ON SWEDISH TV 1958–1989,3.83,571,2024,2025-10-23T14:03:44.560137
https://letterboxd.com/film/the-librarians/,THE LIBRARIANS,2.82,186*,2012,2025-10-23T14:03:53.226486
https://letterboxd.com/film/day-of-the-dead/,Day of the Dead (1985) 40th Anniversary,3.77,98677,2011,2025-10-23T14:09:03.137015
https://letterboxd.com/film/the-beyond/,The Beyond (1981),3.52,59629,2011,2025-10-23T14:09:26.030799
https://letterboxd.com/film/cinderella-man/,IPDW presents: Cinderella Man with Wynn Thomas,3.82,80474,2011,2025-10-23T14:09:30.228672
https://letterboxd.com/film/mars-attacks/,IPDW presents: Mars Attacks! with Wynn Thomas,3.25,255677,2011,2025-10-23T14:09:33.229053
https://letterboxd.com/film/stiller-meara-nothing-is-lost/,Stiller & Meara: Nothing is Lost,3.67,131*,2025,2025-10-23T14:09:52.677708
https://letterboxd.com/film/mccabe-mrs-miller/,McCabe & Mrs. Miller,4.13,57438,2011,2025-10-23T14:10:00.084637
https://letterboxd.com/film/frankenstein-2025/,Frankenstein (2025),3.84,72235,2022,2025-10-27T20:50:38.228632
https://letterboxd.com/film/chainsaw-man-the-movie-reze-arc/,Chainsaw Man - The Movie: Reze Arc (Subtitled),4.41,104073,2023,2025-10-27T20:50:45.623431
https://letterboxd.com/film/kpop-demon-hunters/,KPop Demon Hunters A Sing-Along Event,3.61,1252869,2021,2025-10-27T20:50:47.043846
https://letterboxd.com/film/chainsaw-man-the-movie-reze-arc/,Chainsaw Man - The Movie: Reze Arc (Subtitled),4.41,104074,2023,2025-10-27T20:50:47.562078
https://letterboxd.com/film/the-return-of-godzilla/,The Return of Godzilla,3.45,17471,2016,2025-10-27T20:50:48.394650
https://letterboxd.com/film/kpop-demon-hunters/,KPop Demon Hunters A Sing-Along Event,3.61,1252869,2021,2025-10-27T20:50:48.820414
https://letterboxd.com/film/bugonia/,Bugonia,3.98,36776,2020,2025-10-27T20:50:49.645883
https://letterboxd.com/film/the-return-of-godzilla/,The Return of Godzilla,3.45,17471,2016,2025-10-27T20:50:50.283785
https://letterboxd.com/film/bugonia/,Bugonia,3.98,36776,2020,2025-10-27T20:50:51.484867
https://letterboxd.com/film/day-of-the-dead/,Day of the Dead (1985) 40th Anniversary,3.77,99365,2011,2025-10-27T21:03:51.514164
https://letterboxd.com/film/day-of-the-dead/,Day of the Dead (1985) 40th Anniversary,3.77,99365,2011,2025-10-27T21:03:51.522479
https://letterboxd.com/film/knives-out/,Knives Out,3.61,116*,2017,2025-10-27T21:03:57.514344
https://letterboxd.com/film/knives-out/,Knives Out,3.61,116*,2017,2025-10-27T21:03:57.626819
https://letterboxd.com/film/shelby-oaks/,Shelby Oaks,2.89,26343,2022,2025-10-27T21:03:58.885418
https://letterboxd.com/film/shelby-oaks/,Shelby Oaks,2.89,26343,2022,2025-10-27T21:03:59.024382
https://letterboxd.com/film/regretting-you/,Regretting You,2.77,36184,2024,2025-10-27T21:04:06.159497
https://letterboxd.com/film/regretting-you/,Regretting You,2.77,36184,2024,2025-10-27T21:04:06.252974
https://letterboxd.com/film/springsteen-deliver-me-from-nowhere/,Springsteen: Deliver Me From Nowhere,3.3,41773,2024,2025-10-27T21:04:07.514739
https://letterboxd.com/film/springsteen-deliver-me-from-nowhere/,Springsteen: Deliver Me From Nowhere,3.3,41773,2024,2025-10-27T21:04:07.562946
https://letterboxd.com/film/wake-up-dead-man-a-knives-out-mystery/,Wake Up Dead Man: A Knives Out Mystery with Livestream Q&A,3.9,6876,2021,2025-10-27T21:04:09.048395
https://letterboxd.com/film/wake-up-dead-man-a-knives-out-mystery/,Wake Up Dead Man: A Knives Out Mystery with Livestream Q&A,3.9,6876,2021,2025-10-27T21:04:09.111509
https://letterboxd.com/film/back-to-the-future/,Back to the Future: 40th Anniversary Movie Party,4.2,2140620,2011,2025-10-27T21:04:10.568842
https://letterboxd.com/film/back-to-the-future/,Back to the Future: 40th Anniversary Movie Party,4.2,2140620,2011,2025-10-27T21:04:10.572332
https://letterboxd.com/film/black-phone-2/,Black Phone 2,3.23,171790,2023,2025-10-27T21:04:11.935049
https://letterboxd.com/film/black-phone-2/,Black Phone 2,3.23,171794,2023,2025-10-27T21:04:12.057618
https://letterboxd.com/film/the-lighthouse/,The Lighthouse Movie Party,3.38,294,2012,2025-10-27T21:04:13.876794
https://letterboxd.com/film/the-lighthouse/,The Lighthouse Movie Party,3.38,294,2012,2025-10-27T21:04:13.919736
https://letterboxd.com/film/good-fortune/,Good Fortune,3.36,22*,2013,2025-10-27T21:04:19.914324
https://letterboxd.com/film/good-fortune/,Good Fortune,3.36,22*,2013,2025-10-27T21:04:19.930669
https://letterboxd.com/film/one-battle-after-another/,One Battle After Another,4.35,1063490,2022,2025-10-27T21:04:21.128174
https://letterboxd.com/film/one-battle-after-another/,One Battle After Another,4.35,1063494,2022,2025-10-27T21:04:21.142292
https://letterboxd.com/film/28-days-later/,28 Days Later,3.73,1093762,2011,2025-10-27T21:04:22.361501
https://letterboxd.com/film/28-days-later/,28 Days Later,3.73,1093765,2011,2025-10-27T21:04:22.374607
https://letterboxd.com/film/sentimental-value/,Sentimental Value Early Access,3.38,13*,2023,2025-10-27T21:04:28.888776
https://letterboxd.com/film/sentimental-value/,Sentimental Value Early Access,3.38,13*,2023,2025-10-27T21:04:28.918534
https://letterboxd.com/film/if-i-had-legs-id-kick-you/,If I Had Legs I'd Kick You,3.77,17716,2023,2025-10-27T21:04:36.263437
https://letterboxd.com/film/if-i-had-legs-id-kick-you/,If I Had Legs I'd Kick You,3.77,17716,2023,2025-10-27T21:04:36.354534
https://letterboxd.com/film/if-you-see-something/,If You See Something with Live Q&A,3.56,16*,2024,2025-10-27T21:04:43.404745
https://letterboxd.com/film/if-you-see-something/,If You See Something with Live Q&A,3.56,16*,2024,2025-10-27T21:04:43.590839
https://letterboxd.com/film/wicked/,Wicked Re-Release,2.62,2490,2011,2025-10-27T21:04:44.732496
https://letterboxd.com/film/wicked/,Wicked Re-Release,2.62,2490,2011,2025-10-27T21:04:44.913664
https://letterboxd.com/film/train-dreams/,Train Dreams,3.87,2923,2024,2025-10-27T21:04:46.047631
https://letterboxd.com/film/train-dreams/,Train Dreams,3.87,2923,2024,2025-10-27T21:04:46.265993
https://letterboxd.com/film/after-the-hunt/,After the Hunt,3.23,11*,2021,2025-10-27T21:04:52.154705
https://letterboxd.com/film/after-the-hunt/,After the Hunt,3.23,11*,2021,2025-10-27T21:04:52.247079
https://letterboxd.com/film/pee-wees-big-adventure/,Pee-Wee's Big Adventure,3.51,106228,2011,2025-10-27T21:04:53.340211
https://letterboxd.com/film/pee-wees-big-adventure/,Pee-Wee's Big Adventure,3.51,106229,2011,2025-10-27T21:04:53.638655
https://letterboxd.com/film/branded-to-kill/,Branded to Kill,3.88,30651,2011,2025-10-27T21:04:54.979249
